call_id,driver_id,driver_client,call_appointtime,driver_pickupaddress,driver_deliveryaddress,driver_enddate
27537517,a13668C,하단/가마치통닭(동아대점),2025-09-02 20:52:09,부산광역시-사하구-하단동,부산광역시-사하구-하단동,2025-09-02 21:00:26
27537525,a11298D,진참치 인의동,2025-09-02 20:52:15,경상북도-구미시-인의동,경상북도-구미시-인의동,2025-09-02 20:58:07
27537533,a49455A,[화4]♣돈파스타♣*도착시간메세지,2025-09-02 20:52:21,서울특별시-강서구-화곡동,서울특별시-강서구-화곡동,2025-09-02 21:35:39
27537535,a14564C,빙수당-하단점,2025-09-02 20:52:27,부산광역시-사하구-하단동,부산광역시-사하구-하단동,2025-09-02 21:08:45
27537536,a00303H,[무실] 교촌치킨,2025-09-02 20:52:28,강원특별자치도-원주시-무실동,강원특별자치도-원주시-무실동,2025-09-02 21:19:18
27537539,a00303H,[무실] 교촌치킨,2025-09-02 20:52:33,강원특별자치도-원주시-무실동,강원특별자치도-원주시-무실동,2025-09-02 21:14:10
27537545,a00303H,올리브영 원주무실중앙점_24H,2025-09-02 20:52:44,강원특별자치도-원주시-무실동,강원특별자치도-원주시-무실동,2025-09-02 21:42:41
27537548,a17668E,통합)처갓집양념치킨 논산점(픽업시간 맞춰나옴)픽업시간준수!!,2025-09-02 20:52:47,충청남도-논산시-취암동,충청남도-논산시-취암동,2025-09-02 21:06:58
27537551,a18449D,♥피자나라치킨공주 구미선산점,2025-09-02 20:52:49,경상북도-구미시-선산읍,경상북도-구미시-고아읍,2025-09-02 20:58:55
27537552,a00303H,올리브영 원주무실중앙점_24H,2025-09-02 20:52:49,강원특별자치도-원주시-무실동,강원특별자치도-원주시-무실동,2025-09-02 22:31:57
27537558,a09852E,올리브영 충북혁신도시점_24H,2025-09-02 20:52:53,충청북도-음성군-맹동면,충청북도-진천군-덕산읍,2025-09-02 21:24:46
27537559,a00303H,올리브영 원주무실중앙점_24H,2025-09-02 20:52:54,강원특별자치도-원주시-무실동,강원특별자치도-원주시-무실동,2025-09-02 21:51:01
27537563,a00303H,올리브영 원주무실중앙점_24H,2025-09-02 20:52:58,강원특별자치도-원주시-무실동,강원특별자치도-원주시-무실동,2025-09-02 22:05:55
27537565,a03024D,홍스닭도리탕&쪼림닭,2025-09-02 20:53:01,대구광역시-달서구-진천동,대구광역시-달서구-진천동,2025-09-02 21:06:36
27537568,a18583D,(옥포지구)처갓집양념치킨(3G),2025-09-02 20:53:02,대구광역시-달성군-옥포읍,대구광역시-달성군-옥포읍,2025-09-02 21:10:14
27537570,a00303H,올리브영 원주무실중앙점_24H,2025-09-02 20:53:02,강원특별자치도-원주시-무실동,강원특별자치도-원주시-무실동,2025-09-02 22:49:27
27537572,a47639B,60계치킨(정시픽업),2025-09-02 20:53:03,경기도-동두천시-지행동,경기도-동두천시-지행동,2025-09-02 21:07:44
27537575,a00303H,올리브영 원주무실중앙점_24H,2025-09-02 20:53:06,강원특별자치도-원주시-무실동,강원특별자치도-원주시-무실동,2025-09-02 22:23:16
27537576,a71000B,치킨마루 파주문산점,2025-09-02 20:53:07,경기도-파주시-문산읍,경기도-파주시-문산읍,2025-09-02 21:01:00
27537578,a00303H,올리브영 원주무실중앙점_24H,2025-09-02 20:53:10,강원특별자치도-원주시-무실동,강원특별자치도-원주시-무실동,2025-09-02 22:36:35
27537582,a00303H,올리브영 원주무실중앙점_24H,2025-09-02 20:53:14,강원특별자치도-원주시-무실동,강원특별자치도-원주시-무실동,2025-09-02 22:09:52
27537586,a00303H,올리브영 원주무실중앙점_24H,2025-09-02 20:53:19,강원특별자치도-원주시-무실동,강원특별자치도-원주시-무실동,2025-09-02 22:28:17
27537587,a09852E,올리브영 충북혁신도시점_24H,2025-09-02 20:53:19,충청북도-음성군-맹동면,충청북도-진천군-덕산읍,2025-09-02 21:18:59
27537590,a00303H,올리브영 원주무실중앙점_24H,2025-09-02 20:53:23,강원특별자치도-원주시-무실동,강원특별자치도-원주시-무실동,2025-09-02 22:41:30
27537591,a55843A,★이대★신전떡볶이,2025-09-02 20:53:24,서울특별시-서대문구-대현동,서울특별시-마포구-동교동,2025-09-02 21:03:14
27537594,a03507H,[명륜] 교촌치킨(원주),2025-09-02 20:53:26,강원특별자치도-원주시-명륜동,강원특별자치도-원주시-명륜동,2025-09-02 21:14:56
27537596,a00303H,올리브영 원주무실중앙점_24H,2025-09-02 20:53:27,강원특별자치도-원주시-무실동,강원특별자치도-원주시-무실동,2025-09-02 22:44:15
27537602,a12666E,(북수) 애상금탕마라탕,2025-09-02 20:53:30,충청남도-아산시-배방읍,충청남도-아산시-배방읍,2025-09-02 21:09:43
27537604,a14535D,커피나라 빙수왕 문외동,2025-09-02 20:53:32,경상북도-영천시-문외동,경상북도-영천시-야사동,2025-09-02 21:14:00
27537605,a00303H,올리브영 원주무실중앙점_24H,2025-09-02 20:53:32,강원특별자치도-원주시-무실동,강원특별자치도-원주시-무실동,2025-09-02 22:05:14
27537608,a00303H,올리브영 원주무실중앙점_24H,2025-09-02 20:53:38,강원특별자치도-원주시-무실동,강원특별자치도-원주시-무실동,2025-09-02 21:46:28
27537609,a18060D,김치,2025-09-02 20:53:38,경상북도-영천시-문내동,경상북도-영천시-문외동,2025-09-02 20:59:36
27537612,a39705A,올리브영 MFC도봉점,2025-09-02 20:53:42,서울특별시-도봉구-창동,서울특별시-노원구-상계동,2025-09-02 21:30:08
27537613,a00303H,올리브영 원주무실중앙점_24H,2025-09-02 20:53:42,강원특별자치도-원주시-무실동,강원특별자치도-원주시-무실동,2025-09-02 22:17:45
27537614,a39705A,올리브영 MFC도봉점,2025-09-02 20:53:46,서울특별시-도봉구-창동,서울특별시-노원구-상계동,2025-09-02 21:25:58
27537621,a71524B,●(동명)가장맛있는족발(신안골드리치)●※배송지 전표확인※,2025-09-02 20:53:57,경기도-안산시 단원구-선부동,경기도-안산시 단원구-와동,2025-09-02 21:07:36
27537632,a14078E,두정역)처갓집(15분),2025-09-02 20:54:13,충청남도-천안시 서북구-두정동,충청남도-천안시 서북구-성성동,2025-09-02 21:13:10
27537637,a11838G,스타벅스 진주경상대,2025-09-02 20:54:19,경상남도-진주시-가좌동,경상남도-진주시-가좌동,2025-09-02 21:13:53
27537638,a40826A,이마트-둔촌포레온,2025-09-02 20:54:20,서울특별시-강동구-둔촌동,서울특별시-강동구-길동,2025-09-02 21:27:25
27537643,a13236E,홈플러스익스프레스 송촌점,2025-09-02 20:54:27,대전광역시-대덕구-송촌동,대전광역시-대덕구-법동,2025-09-02 21:11:17
27537644,a74384B,롯데리아 남양주 덕소점,2025-09-02 20:54:29,경기도-남양주시-와부읍,경기도-남양주시-와부읍,2025-09-02 21:03:38
27537646,a17568D,율하\푸줏간,2025-09-02 20:54:33,대구광역시-동구-신기동,대구광역시-동구-각산동,2025-09-02 21:09:54
27537650,a51457A,연희/센)♥잭슨피자/12만과적,2025-09-02 20:54:37,서울특별시-서대문구-연희동,서울특별시-마포구-합정동,2025-09-02 21:30:24
27537657,a49455A,[신정4]✈블리츠다이나믹스$$,2025-09-02 20:54:48,서울특별시-양천구-신정동,서울특별시-강서구-화곡동,2025-09-02 21:30:22
27537661,a70982B,당하)지랄닭발[5픽]※,2025-09-02 20:54:50,인천광역시-서구-마전동,인천광역시-서구-마전동,2025-09-02 21:08:33
27537665,a17668E,통합)신전떡볶이(10분픽업 5분이후나옴),2025-09-02 20:54:52,충청남도-논산시-취암동,충청남도-논산시-내동,2025-09-02 21:12:25
27537670,a13236E,홈플러스익스프레스 송촌점,2025-09-02 20:54:55,대전광역시-대덕구-송촌동,대전광역시-대덕구-법동,2025-09-02 21:11:14
27537683,a59464B,원당)도미노피자(칼아파트정문상가1층)가방필수(할:원),2025-09-02 20:55:04,인천광역시-서구-원당동,인천광역시-서구-불로동,2025-09-02 21:29:40
27537686,a73031B,구동치킨포토스,2025-09-02 20:55:05,경기도-안양시 만안구-박달동,경기도-안양시 만안구-석수동,2025-09-02 21:33:52
27537687,a45125B,(선택)배스킨라빈스 옥정제이드웰점,2025-09-02 20:55:06,경기도-양주시-옥정동,경기도-양주시-옥정동,2025-09-02 21:06:18
27537705,a51308A,🌟신길4 보니따/HH,2025-09-02 20:55:25,서울특별시-영등포구-신길동,서울특별시-동작구-신대방동,2025-09-02 21:24:47
27537709,a12884E,즉시)읍내동BHC (보건소앞),2025-09-02 20:55:33,충청남도-서산시-읍내동,충청남도-서산시-읍내동,2025-09-02 21:02:20
27537712,a71728B,북B아라)닭장맥주/로데오스퀘어(광장쪽),2025-09-02 20:55:38,인천광역시-서구-원당동,인천광역시-서구-당하동,2025-09-02 21:21:37
27537717,a22362E,파스쿠찌 청주수암골점,2025-09-02 20:55:46,충청북도-청주시 상당구-수동,충청북도-청주시 상당구-영동,2025-09-02 21:17:22
27537724,a11784C,문현/ 쪽갈비쪽,2025-09-02 20:55:57,부산광역시-동구-범일동,부산광역시-부산진구-부전동,2025-09-02 21:18:55
27537729,a22373E,구불당]대패가1900[3분]자동캐쉬/차량X,2025-09-02 20:56:03,충청남도-천안시 서북구-불당동,충청남도-아산시-배방읍,2025-09-02 21:16:15
27537735,a14024D,설빙(바로픽업)5분*,2025-09-02 20:56:13,경상북도-김천시-율곡동,경상북도-김천시-율곡동,2025-09-02 21:05:00
27537738,a14550C,당리/땅스부대(현자충),2025-09-02 20:56:17,부산광역시-사하구-당리동,부산광역시-사상구-엄궁동,2025-09-02 21:27:13
27537747,a14550C,당리/설빙,2025-09-02 20:56:32,부산광역시-사하구-당리동,부산광역시-사하구-괴정동,2025-09-02 20:57:03
27537751,a14550C,당리/설빙,2025-09-02 20:56:38,부산광역시-사하구-당리동,부산광역시-사하구-당리동,2025-09-02 21:06:48
27537754,a15397D,동천)요거트월드#뜨거운거분리#필수,2025-09-02 20:56:46,대구광역시-북구-동천동,대구광역시-북구-태전동,2025-09-02 21:18:51
27537763,a14024D,노브랜드버거(바로픽업)5분,2025-09-02 20:56:55,경상북도-김천시-율곡동,경상북도-김천시-율곡동,2025-09-02 21:09:42
27537769,a05307B,버거킹 죽전DT점,2025-09-02 20:57:03,경기도-용인시 수지구-죽전동,경기도-용인시 수지구-죽전동,2025-09-02 21:11:57
27537772,a03024D,진천)여울목생고기,2025-09-02 20:57:05,대구광역시-달서구-진천동,대구광역시-달서구-대곡동,2025-09-02 21:15:36
27537776,a14564C,하단/응급실국물떡볶이,2025-09-02 20:57:15,부산광역시-사하구-하단동,부산광역시-사하구-하단동,2025-09-02 21:15:10
27537781,a56647A,(나눔)(대학)베스킨라빈스 / 페이O/5분,2025-09-02 20:57:23,서울특별시-관악구-신림동,서울특별시-관악구-신림동,2025-09-02 21:05:48
27537789,a15106D,동천 춤추는꽈배기,2025-09-02 20:57:36,대구광역시-북구-동천동,대구광역시-북구-태전동,2025-09-02 21:05:50
27537791,a08758E,농소리)♥쥬씨(10분픽업 음식나와있음),2025-09-02 20:57:42,충청남도-계룡시-두마면,충청남도-계룡시-두마면,2025-09-02 21:06:32
27537794,a11340E,신연수) 버거킹♡,2025-09-02 20:57:52,충청북도-충주시-연수동,충청북도-충주시-교현동,2025-09-02 21:12:56
27537807,a18736D,커피점빵,2025-09-02 20:58:07,경상북도-청도군-청도읍,경상북도-청도군-화양읍,2025-09-02 21:06:16
27537809,a18583D,(옥포지구)빅대디(3G),2025-09-02 20:58:11,대구광역시-달성군-옥포읍,대구광역시-달성군-옥포읍,2025-09-02 21:14:10
27537816,a54343A,뚜레쥬르-신림사거리점,2025-09-02 20:58:18,서울특별시-관악구-신림동,서울특별시-관악구-신림동,2025-09-02 21:09:22
27537822,a68462B,두마리찜닭 시흥목감점(완료후문자),2025-09-02 20:58:27,경기도-시흥시-조남동,경기도-시흥시-조남동,2025-09-02 21:15:24
27537828,a15357D,★교촌치킨 선산점,2025-09-02 20:58:31,경상북도-구미시-선산읍,경상북도-구미시-선산읍,2025-09-02 21:02:59
27537847,a61371B,엽기떡볶이(배송완료후문자전송꼭문자전송꼭),2025-09-02 20:58:55,경기도-파주시-문산읍,경기도-파주시-문산읍,2025-09-02 21:08:24
27537853,a55097B,지코바치킨(음식상태확인꼭필수!),2025-09-02 20:59:01,경기도-파주시-문산읍,경기도-파주시-문산읍,2025-09-02 21:03:26
27537854,a61371B,엽기떡볶이(배송완료후문자전송꼭문자전송꼭),2025-09-02 20:59:03,경기도-파주시-문산읍,경기도-파주시-문산읍,2025-09-02 21:17:08
27537860,a72064B,엽기떡볶이(배송완료후문자전송꼭문자전송꼭),2025-09-02 20:59:10,경기도-파주시-문산읍,경기도-파주시-문산읍,2025-09-02 21:22:37
27537861,a05154D,김선생불닭발-구미점,2025-09-02 20:59:10,경상북도-구미시-형곡동,경상북도-구미시-송정동,2025-09-02 21:24:35
27537870,a37468A,[★행운]크리스피크림도넛 -즉픽,2025-09-02 20:59:22,서울특별시-관악구-봉천동,서울특별시-동작구-상도1동,2025-09-02 21:16:21
27537886,a17690E,통합)써브웨이(5분픽업 음식나와있음),2025-09-02 20:59:46,충청남도-논산시-내동,충청남도-논산시-내동,2025-09-02 21:10:57
27537889,a49343B,●(선1)지코바(원영크레온1층)※골목길방향※●,2025-09-02 20:59:48,경기도-안산시 단원구-선부동,경기도-안산시 단원구-초지동,2025-09-02 21:17:31
27537897,a49897A,❤왕홍마라(신정4동)❤*마라영웅,2025-09-02 21:00:01,서울특별시-양천구-신정동,서울특별시-영등포구-양평동3가,2025-09-02 21:31:41
27537904,a71524B,●(동명)롯데리아 ※건물안 쪽문출입※,2025-09-02 21:00:10,경기도-안산시 단원구-선부동,경기도-안산시 단원구-선부동,2025-09-02 21:13:07
27537906,a66974A,동소문 BHC 치킨(접수후10분픽업),2025-09-02 21:00:11,서울특별시-성북구-동소문동1가,서울특별시-성북구-삼선동5가,2025-09-02 21:00:35
27537910,a15397D,3지구)가담육회*주소확인*,2025-09-02 21:00:18,대구광역시-북구-동천동,대구광역시-북구-태전동,2025-09-02 21:30:33
27537911,a14374G,꾸브라꼬숯불치킨-진해자은점,2025-09-02 21:00:18,경상남도-창원시 진해구-자은동,경상남도-창원시 진해구-석동,2025-09-02 21:28:28
27537916,a72064B,문산배스킨라빈스 파주문산점,2025-09-02 21:00:25,경기도-파주시-문산읍,경기도-파주시-파주읍,2025-09-02 21:36:52
27537919,a59674B,맥도날드 오산DT점,2025-09-02 21:00:28,경기도-오산시-원동,경기도-오산시-청학동,2025-09-02 21:13:14
27537923,a09852E,동대문엽기떡볶이(15분),2025-09-02 21:00:31,충청북도-음성군-맹동면,충청북도-진천군-덕산읍,2025-09-02 21:18:22
27537940,a37211B,정성카츠-안양점,2025-09-02 21:00:56,경기도-안양시 만안구-안양동,경기도-안양시 만안구-석수동,2025-09-02 21:12:55
27537955,a22362E,스타벅스 충북도청 (배차후5분),2025-09-02 21:01:05,충청북도-청주시 상당구-문화동,충청북도-청주시 상당구-석교동,2025-09-02 21:29:36
27537971,a55843A,★신수★교촌치킨/풀,2025-09-02 21:01:27,서울특별시-마포구-신수동,서울특별시-마포구-구수동,2025-09-02 21:05:58
27537973,a13787E,DK(보람)교촌치킨[뒷문픽업/즉시콜(단.지연시 조리시간)],2025-09-02 21:01:35,세종특별자치시--보람동,세종특별자치시--보람동,2025-09-02 21:12:54
27537977,a20195E,가오)(적립금)도미노피자/조리,2025-09-02 21:01:39,대전광역시-동구-가오동,대전광역시-중구-부사동,2025-09-02 21:30:17
27537979,a60039B,홈플러스익스프레스 파주와동점,2025-09-02 21:01:42,경기도-파주시-와동동,경기도-파주시-와동동,2025-09-02 22:04:49
27537984,a60039B,홈플러스익스프레스 파주와동점,2025-09-02 21:01:47,경기도-파주시-와동동,경기도-파주시-와동동,2025-09-02 22:04:53
27537986,a60039B,홈플러스익스프레스 파주와동점,2025-09-02 21:01:51,경기도-파주시-와동동,경기도-파주시-목동동,2025-09-02 21:28:47
27537987,a14966D,한양왕족발)황우리삼거리,2025-09-02 21:01:52,대구광역시-북구-태전동,대구광역시-북구-태전동,2025-09-02 21:10:59
27537991,a71000B,고돼지 문산점,2025-09-02 21:01:57,경기도-파주시-문산읍,경기도-파주시-문산읍,2025-09-02 21:10:15
27537993,a72049B,♥.노모어피자 안산선부점(선1077-16),2025-09-02 21:01:58,경기도-안산시 단원구-선부동,경기도-안산시 단원구-선부동,2025-09-02 21:16:51
27537994,a20195E,가오)(적립금)롯데리아/조리,2025-09-02 21:01:58,대전광역시-동구-가오동,대전광역시-동구-가오동,2025-09-02 21:13:30
27537995,a72064B,피자1989,2025-09-02 21:02:03,경기도-파주시-문산읍,경기도-파주시-문산읍,2025-09-02 21:20:05
27538001,a11449C,부곡동 올데이파스타(모락떡볶이간판),2025-09-02 21:02:06,부산광역시-금정구-부곡동,부산광역시-금정구-장전동,2025-09-02 21:16:51
27538003,a16799E,청수 휴게소(즉시),2025-09-02 21:02:15,충청남도-천안시 동남구-청수동,충청남도-천안시 동남구-청당동,2025-09-02 21:17:54
27538007,a51155A,신촌/센)♥기영이치킨/8만반과/10만과적,2025-09-02 21:02:22,서울특별시-서대문구-창천동,서울특별시-마포구-합정동,2025-09-02 21:40:24
27538010,a49897A,[신정4]✈진아구$$,2025-09-02 21:02:25,서울특별시-양천구-신정동,서울특별시-영등포구-양평동3가,2025-09-02 21:23:44
27538016,a51308A,●신길1 도둑맞은 닭강정/UK,2025-09-02 21:02:35,서울특별시-영등포구-신길동,서울특별시-관악구-신림동,2025-09-02 21:06:41
27538017,a16821G,외계인피자,2025-09-02 21:02:37,경상남도-창원시 마산합포구-월남동3가,경상남도-창원시 마산합포구-자산동,2025-09-02 21:16:16
27538019,a54059A,(상암)백억커피,2025-09-02 21:02:39,서울특별시-마포구-상암동,서울특별시-마포구-상암동,2025-09-02 21:08:26
27538022,a13787E,보람) 육회바른연어(즉시콜/후문픽업),2025-09-02 21:02:44,세종특별자치시--보람동,세종특별자치시--대평동,2025-09-02 21:17:24
27538029,a51432A,서교/센)♥청년치킨/10만과적/콜라꼭영수증확인후챙겨가세요!//!,2025-09-02 21:02:55,서울특별시-마포구-성산동,서울특별시-서대문구-창천동,2025-09-02 21:24:25
27538030,a01469F,호식이두마리치킨-첨단2호점,2025-09-02 21:02:56,광주광역시-광산구-쌍암동,광주광역시-광산구-산월동,2025-09-02 21:31:00
27538038,a35072A,★신촌★밥구정로데오,2025-09-02 21:03:07,서울특별시-서대문구-창천동,서울특별시-마포구-서교동,2025-09-02 21:03:14
27538046,a35064A,★이대★신전떡볶이,2025-09-02 21:03:14,서울특별시-서대문구-대현동,서울특별시-마포구-동교동,2025-09-02 21:28:55
27538047,a55843A,★신촌★밥구정로데오,2025-09-02 21:03:14,서울특별시-서대문구-창천동,서울특별시-마포구-서교동,2025-09-02 21:03:33
27538048,a66112B,KFC 구리돌다리점,2025-09-02 21:03:16,경기도-구리시-인창동,경기도-남양주시-다산동,2025-09-02 21:37:50
27538052,a09321D,송정)교촌치킨,2025-09-02 21:03:20,경상북도-구미시-송정동,경상북도-구미시-송정동,2025-09-02 21:15:49
27538055,a55097B,지코바치킨(음식상태확인꼭필수!),2025-09-02 21:03:27,경기도-파주시-문산읍,경기도-파주시-문산읍,2025-09-02 21:14:20
27538057,a51432A,육회란연어다-홍대서교점,2025-09-02 21:03:27,서울특별시-마포구-서교동,서울특별시-서대문구-창천동,2025-09-02 21:28:35
27538062,a35064A,★신촌★밥구정로데오,2025-09-02 21:03:33,서울특별시-서대문구-창천동,서울특별시-마포구-서교동,2025-09-02 21:21:49
27538066,a58000B,깐부치킨-구성점,2025-09-02 21:03:37,경기도-용인시 기흥구-마북동,경기도-용인시 기흥구-마북동,2025-09-02 21:34:44
27538071,a29146B,고촌)동대문엽기떡볶이,2025-09-02 21:03:45,경기도-김포시-고촌읍,경기도-김포시-고촌읍,2025-09-02 21:10:42
27538072,a55097B,문산시내BBQ치킨,2025-09-02 21:03:45,경기도-파주시-문산읍,경기도-파주시-문산읍,2025-09-02 21:10:01
27538073,a09321D,송정)교촌치킨,2025-09-02 21:03:45,경상북도-구미시-송정동,경상북도-구미시-송정동,2025-09-02 21:19:40
27538075,a52278A,★버거킹 신촌1점★,2025-09-02 21:03:46,서울특별시-서대문구-창천동,서울특별시-마포구-노고산동,2025-09-02 21:21:35
27538076,a58962B,GS더프레시 의왕고천점,2025-09-02 21:03:47,경기도-의왕시--,경기도-의왕시-고천동,2025-09-02 21:18:59
27538078,a58857B,올리브영 주엽역점_24H,2025-09-02 21:03:50,경기도-고양시 일산서구-주엽동,경기도-고양시 일산동구-마두동,2025-09-02 21:57:56
27538080,a71728B,북아라)롯데리아(ABM타워1층),2025-09-02 21:03:51,인천광역시-서구-원당동,인천광역시-서구-당하동,2025-09-02 21:16:41
27538084,a08758E,농소리♥[롯데리아](배차 후 5분픽업),2025-09-02 21:03:54,충청남도-계룡시-두마면,충청남도-계룡시-금암동,2025-09-02 21:15:22
27538085,a52278A,★베스킨라빈스 신촌점★,2025-09-02 21:03:55,서울특별시-서대문구-창천동,서울특별시-마포구-동교동,2025-09-02 21:25:07
27538087,a58857B,올리브영 주엽역점_24H,2025-09-02 21:03:58,경기도-고양시 일산서구-주엽동,경기도-고양시 일산동구-마두동,2025-09-02 22:03:02
27538089,a51432A,서교/센)♥두찜 /10만과적,2025-09-02 21:04:02,서울특별시-마포구-서교동,서울특별시-마포구-연남동,2025-09-02 21:20:36
27538090,a39193A,★이대★짜글이미식회 신촌점,2025-09-02 21:04:04,서울특별시-서대문구-대현동,서울특별시-서대문구-연희동,2025-09-02 21:36:26
27538092,a39193A,마라탕&마라샹궈탕화쿵푸-신촌이대점,2025-09-02 21:04:08,서울특별시-서대문구-대현동,서울특별시-서대문구-신촌동,2025-09-02 21:20:27
27538097,a39193A,프레퍼스다이어트푸드-신촌점,2025-09-02 21:04:12,서울특별시-서대문구-창천동,서울특별시-서대문구-신촌동,2025-09-02 21:18:59
27538101,a39193A,60계치킨-서울이대역점,2025-09-02 21:04:16,서울특별시-서대문구-대현동,서울특별시-서대문구-연희동,2025-09-02 21:31:12
27538102,a58857B,올리브영 주엽역점_24H,2025-09-02 21:04:17,경기도-고양시 일산서구-주엽동,경기도-고양시 일산동구-마두동,2025-09-02 21:46:47
27538107,a58857B,올리브영 주엽역점_24H,2025-09-02 21:04:23,경기도-고양시 일산서구-주엽동,경기도-고양시 일산동구-마두동,2025-09-02 21:55:38
27538116,a58857B,올리브영 주엽역점_24H,2025-09-02 21:04:35,경기도-고양시 일산서구-주엽동,경기도-고양시 일산동구-마두동,2025-09-02 21:59:39
27538131,a57074B,(고양)굽네치킨,2025-09-02 21:04:56,경기도-고양시 덕양구-고양동,경기도-고양시 덕양구-고양동,2025-09-02 21:23:18
27538136,a13787E,DK(보람)정통집[포완 시 꼭 빠른픽업],2025-09-02 21:05:02,세종특별자치시--보람동,세종특별자치시--새롬동,2025-09-02 21:27:07
27538150,a66209B,[부개2]자담치킨 인천부개점,2025-09-02 21:05:16,인천광역시-부평구-부개동,경기도-부천시 원미구-상동,2025-09-02 21:26:17
27538165,a55843A,올리브영 신촌로터리점,2025-09-02 21:05:41,서울특별시-마포구-노고산동,서울특별시-마포구-대흥동,2025-09-02 21:38:19
27538166,a05307B,KFC 용인보정점,2025-09-02 21:05:42,경기도-용인시 기흥구-보정동,경기도-용인시 수지구-죽전동,2025-09-02 21:44:46
27538170,a55843A,올리브영 신촌로터리점,2025-09-02 21:05:46,서울특별시-마포구-노고산동,서울특별시-마포구-염리동,2025-09-02 21:28:36
27538177,a65028B,옛날통닭-신장점,2025-09-02 21:05:53,경기도-평택시-신장동,경기도-평택시-신장동,2025-09-02 21:17:49
27538178,a15397D,3지구)타코비타코야끼_팔거광장쪽,2025-09-02 21:05:55,대구광역시-북구-동천동,대구광역시-북구-태전동,2025-09-02 21:24:48
27538184,a15664G,★★★신세계매운갈비찜,2025-09-02 21:06:05,경상남도-창원시 마산합포구-해운동,경상남도-창원시 마산합포구-대창동,2025-09-02 21:09:11
27538185,a45952A,[화2]♣비스트로♣*배차후5분/배취금지,2025-09-02 21:06:07,서울특별시-강서구-화곡동,서울특별시-양천구-목동,2025-09-02 21:25:05
27538187,a72049B,"♥.선부롯데리아 (현금건 매장전달)#즉시가맹점#(버거봉지걸이에금지,오배송 배상2배)",2025-09-02 21:06:11,경기도-안산시 단원구-선부동,경기도-안산시 단원구-선부동,2025-09-02 21:23:13
27538194,a15628D,구암 라보나쿠치나,2025-09-02 21:06:17,대구광역시-북구-구암동,대구광역시-북구-학정동,2025-09-02 21:21:44
27538197,a66209B,[부평4]스쿨푸드(픽업시간준수),2025-09-02 21:06:19,인천광역시-부평구-부평동,경기도-부천시 원미구-중동,2025-09-02 21:36:05
27538204,a12666E,(북수) 60계치킨,2025-09-02 21:06:28,충청남도-아산시-배방읍,충청남도-아산시-배방읍,2025-09-02 21:22:00
27538219,a58857B,올리브영 주엽역점_24H,2025-09-02 21:06:48,경기도-고양시 일산서구-주엽동,경기도-고양시 일산동구-정발산동,2025-09-02 22:14:42
27538223,a58857B,올리브영 주엽역점_24H,2025-09-02 21:06:56,경기도-고양시 일산서구-주엽동,경기도-고양시 일산서구-주엽동,2025-09-02 22:35:18
27538229,a58857B,올리브영 주엽역점_24H,2025-09-02 21:07:02,경기도-고양시 일산서구-주엽동,경기도-고양시 일산동구-정발산동,2025-09-02 22:08:01
27538230,a51308A,DK지원금 卐,2025-09-02 21:07:02,서울특별시-영등포구-신길동,서울특별시-영등포구-신길동,2025-09-02 21:11:24
27538233,a13652E,♦️홍도♦️감성커피(5분x외국인x),2025-09-02 21:07:07,대전광역시-동구-홍도동,대전광역시-동구-홍도동,2025-09-02 21:12:38
27538234,a58857B,올리브영 주엽역점_24H,2025-09-02 21:07:08,경기도-고양시 일산서구-주엽동,경기도-고양시 일산서구-주엽동,2025-09-02 22:41:00
27538236,a22253E,"통정) 써브웨이 5분[주소확인, 비대면 문자 필수!!!]오배송시 전액환불!!!",2025-09-02 21:07:12,충청남도-천안시 동남구-신방동,충청남도-천안시 동남구-신방동,2025-09-02 21:14:49
27538239,a58857B,올리브영 주엽역점_24H,2025-09-02 21:07:17,경기도-고양시 일산서구-주엽동,경기도-고양시 일산서구-주엽동,2025-09-02 22:24:18
27538240,a15106D,구암시장)기민부엌,2025-09-02 21:07:17,대구광역시-북구-구암동,대구광역시-북구-구암동,2025-09-02 21:13:25
27538242,a12884E,5분)장쉐프(호공),2025-09-02 21:07:20,충청남도-서산시-읍내동,충청남도-서산시-석림동,2025-09-02 21:16:18
27538247,a58857B,올리브영 라페스타점_24H,2025-09-02 21:07:30,경기도-고양시 일산동구-장항동,경기도-고양시 일산서구-주엽동,2025-09-02 22:20:30
27538251,a58857B,올리브영 라페스타점_24H,2025-09-02 21:07:39,경기도-고양시 일산동구-장항동,경기도-고양시 일산동구-정발산동,2025-09-02 22:13:04
27538261,a70982B,당하)별난만두[5픽]※(할:당),2025-09-02 21:07:55,인천광역시-서구-당하동,인천광역시-서구-마전동,2025-09-02 21:25:20
27538265,a58857B,올리브영 주엽역점_24H,2025-09-02 21:07:57,경기도-고양시 일산서구-주엽동,경기도-고양시 일산동구-장항동,2025-09-02 21:38:50
27538266,a15357D,★굽네치킨 선산점,2025-09-02 21:07:59,경상북도-구미시-선산읍,경상북도-구미시-고아읍,2025-09-02 21:14:15
27538273,a58135A,✨[신월4]노모어피자 신곡시장,2025-09-02 21:08:08,서울특별시-양천구-신월동,서울특별시-양천구-신월동,2025-09-02 21:26:34
27538275,a10288D,피자헛 우현점(가방필수),2025-09-02 21:08:09,경상북도-포항시 북구-우현동,경상북도-포항시 북구-창포동,2025-09-02 21:26:38
